matching_id,request_id,patient_id,caregiver_id,personality_score,specialty_score,region_score,total_score,grade,status,ai_comment,contract_start_date,contract_end_date,created_at
1772,294,294,483,73.0,25.0,75.0,49.4,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2024-12-10,2025-04-29,2025-03-18
1773,294,294,21,67.8,50.0,50.0,58.5,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-06-02,2025-07-11,2025-05-06
1774,294,294,881,76.3,25.0,75.0,57.7,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-03-22
1775,294,294,461,77.9,25.0,75.0,53.3,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-09-27,2026-03-11,2025-04-24
1776,294,294,600,72.7,75.0,50.0,63.6,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-04-27
1777,295,295,120,74.0,33.3,75.0,60.0,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-10-18,,2025-07-02
1778,295,295,507,80.2,33.3,75.0,62.4,B,selected,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-06-03
1779,295,295,638,69.8,66.7,75.0,69.2,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-08-06
1780,295,295,962,72.7,33.3,75.0,58.4,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-05-08,2025-10-04,2025-06-29
1781,295,295,662,86.9,66.7,75.0,80.4,A,recommended,안정적인 케어 서비스 제공이 예상됩니다.,,,2024-12-27
1782,295,295,356,77.7,33.3,75.0,61.6,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-03-01,2025-05-11,2025-08-12
1783,295,295,460,89.8,33.3,50.0,53.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-09-21
1784,296,296,205,66.5,25.0,75.0,55.0,C,active,다른 후보도 함께 검토해 보시기 바랍니다.,2025-02-18,,2025-07-29
1785,296,296,161,73.5,0.0,75.0,41.6,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-10-04,,2025-05-27
1786,296,296,621,60.5,25.0,75.0,53.7,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-04-29,2025-07-08,2025-03-14
1787,296,296,504,70.3,50.0,50.0,55.5,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-08-31,,2025-08-02
1788,296,296,104,65.3,25.0,50.0,41.6,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-22
1789,297,297,349,82.5,0.0,50.0,45.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-09-10
1790,297,297,804,70.9,25.0,75.0,57.1,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-01-21
1791,297,297,364,73.9,50.0,75.0,66.3,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-11-01
1792,297,297,788,89.5,25.0,75.0,64.3,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-03-18,2025-08-12,2025-10-03
1793,297,297,48,85.1,50.0,75.0,71.4,B+,active,전반적으로 좋은 매칭입니다.,2025-09-06,,2025-11-05
1794,297,297,789,69.5,25.0,75.0,53.1,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-08-04,,2025-09-27
1795,298,298,933,91.9,33.3,50.0,60.1,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-03-16
1796,298,298,371,76.1,33.3,75.0,61.0,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-09-09
1797,298,298,161,76.4,33.3,50.0,54.1,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-05-10,2025-07-14,2025-08-15
1798,298,298,746,72.0,33.3,50.0,53.7,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-07-24
1799,298,298,300,69.5,33.3,50.0,53.5,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-06-05
1800,299,299,518,73.5,50.0,75.0,67.0,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-01-08
1801,299,299,176,83.7,50.0,50.0,63.4,B,cancelled,기본적인 케어 역량을 갖추고 있습니다.,,,2024-11-06
1802,299,299,88,80.5,25.0,75.0,59.5,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-03-27,2025-06-23,2025-04-21
1803,299,299,273,90.4,25.0,75.0,64.4,B,selected,적응 기간이 다소 필요할 수 있습니다.,,,2024-12-12
1804,299,299,382,70.5,25.0,75.0,52.0,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-04-14
1805,299,299,733,80.9,50.0,50.0,57.3,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-11-24
1806,300,300,967,91.9,25.0,75.0,60.3,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-04-10,2025-05-19,2025-01-02
1807,300,300,72,71.1,25.0,75.0,49.2,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2024-12-09,,2024-12-23
1808,300,300,87,70.6,50.0,75.0,67.2,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-04-26
1809,300,300,347,85.4,25.0,75.0,57.7,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-12-03
1810,300,300,323,90.1,25.0,75.0,60.8,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2024-11-22
1811,300,300,412,84.0,50.0,75.0,70.6,B+,completed,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,2025-05-05,2025-06-06,2025-03-01
1812,300,300,791,76.3,25.0,75.0,57.5,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-03-14,2025-06-04,2025-01-11
1813,300,300,169,74.8,50.0,75.0,64.4,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2024-12-29
1814,301,301,795,86.7,0.0,50.0,41.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-23
1815,301,301,203,92.7,66.7,75.0,80.3,A,recommended,전문분야 일치도가 높고 케어 경험이 풍부합니다.,,,2025-03-05
1816,301,301,903,86.3,0.0,75.0,53.9,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-08-09
1817,301,301,309,75.8,0.0,75.0,41.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-20
1818,301,301,87,77.7,33.3,75.0,59.5,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2024-12-07,2025-02-15,2025-11-12
1819,301,301,38,94.4,33.3,75.0,66.1,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-06-27,2025-10-12,2025-04-24
1820,301,301,551,85.5,0.0,50.0,44.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-17
1821,302,302,363,71.5,66.7,75.0,68.4,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-11-24
1822,302,302,127,81.2,0.0,75.0,46.7,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-11-10
1823,302,302,49,85.7,66.7,75.0,80.3,A,completed,안정적인 케어 서비스 제공이 예상됩니다.,2025-01-12,2025-06-27,2025-07-30
1824,302,302,775,73.8,33.3,75.0,59.6,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-01-08,2025-03-14,2025-05-17
1825,302,302,667,77.0,33.3,75.0,55.1,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-02-06,,2025-08-20
1826,302,302,964,78.6,33.3,75.0,62.8,B,active,일부 조건에서 조율이 필요할 수 있습니다.,2025-04-27,,2025-10-07
1827,302,302,128,84.3,66.7,50.0,65.1,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-04-30
1828,302,302,460,86.2,66.7,50.0,65.2,B,cancelled,기본적인 케어 역량을 갖추고 있습니다.,,,2025-04-23
1829,303,303,488,88.5,50.0,75.0,71.5,B+,completed,전반적으로 좋은 매칭입니다.,2025-04-05,2025-10-02,2025-03-06
1830,303,303,220,82.8,25.0,50.0,52.3,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-24
1831,303,303,457,88.3,50.0,50.0,68.4,B,cancelled,적응 기간이 다소 필요할 수 있습니다.,,,2025-03-21
1832,303,303,80,81.0,50.0,50.0,63.2,B,active,기본적인 케어 역량을 갖추고 있습니다.,2025-03-29,,2025-09-14
1833,303,303,379,83.6,0.0,75.0,48.1,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-11-27
1834,304,304,133,78.4,33.3,100.0,67.7,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-03-09,2025-08-07,2024-11-09
1835,304,304,992,79.1,66.7,75.0,71.8,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2025-08-29,2026-01-10,2025-09-26
1836,304,304,722,88.2,33.3,75.0,58.4,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-08-11,,2025-05-20
1837,304,304,526,80.5,33.3,75.0,58.3,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-06-24
1838,304,304,884,77.2,33.3,75.0,57.0,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-09-14
1839,304,304,542,74.8,33.3,75.0,54.7,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-25
1840,304,304,121,82.0,0.0,50.0,36.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-04
1841,305,305,188,88.5,0.0,50.0,39.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-10-23
1842,305,305,839,92.2,33.3,75.0,68.1,B,selected,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-03-25
1843,305,305,758,84.5,66.7,50.0,69.5,B,selected,적응 기간이 다소 필요할 수 있습니다.,,,2025-04-09
1844,305,305,501,87.9,33.3,75.0,66.9,B,active,일부 조건에서 조율이 필요할 수 있습니다.,2025-04-18,,2024-11-23
1845,305,305,3,88.9,33.3,75.0,66.5,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-08-22,2025-10-26,2025-01-05
1846,306,306,153,78.3,0.0,75.0,47.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-05-12
1847,306,306,888,89.5,0.0,75.0,47.4,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-06-06
1848,306,306,746,74.9,33.3,75.0,58.7,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-14
1849,306,306,334,80.1,66.7,75.0,75.8,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2024-12-02,2025-01-23,2024-11-29
1850,306,306,92,80.5,33.3,75.0,63.2,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-05-23,2025-11-12,2025-09-24
1851,306,306,820,75.9,0.0,75.0,42.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-02-22
1852,306,306,640,77.3,0.0,20.0,32.8,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-10-01,2026-03-25,2025-08-22
1853,307,307,124,78.4,25.0,50.0,46.7,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-10-19,2026-01-27,2025-07-24
1854,307,307,675,82.3,50.0,50.0,60.7,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-01-28,2025-05-20,2025-01-29
1855,307,307,959,94.1,25.0,75.0,60.1,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-07-28,2025-12-11,2025-03-01
1856,307,307,545,70.9,0.0,50.0,33.2,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-02-22
1857,308,308,293,73.5,75.0,75.0,70.4,B+,completed,전반적으로 좋은 매칭입니다.,2025-05-24,2025-10-05,2025-09-01
1858,308,308,148,85.3,0.0,75.0,45.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-10-28
1859,308,308,188,86.3,50.0,50.0,60.7,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-09-08,2025-12-28,2025-04-29
1860,308,308,262,71.6,25.0,75.0,52.6,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-08-28,2025-10-10,2025-07-27
1861,308,308,787,82.5,25.0,75.0,55.0,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-02-10,2025-07-19,2025-09-29
1862,309,309,567,80.0,66.7,75.0,70.8,B+,completed,전반적으로 좋은 매칭입니다.,2025-10-19,2026-01-25,2025-01-30
1863,309,309,417,85.0,0.0,75.0,51.1,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-09-23
1864,309,309,68,81.6,33.3,75.0,58.7,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-04-12
1865,309,309,496,93.3,0.0,75.0,47.2,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-03-15
1866,309,309,30,85.7,33.3,75.0,59.1,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-05-19
1867,309,309,418,85.7,33.3,75.0,62.5,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-07-24
1868,309,309,649,80.0,33.3,75.0,60.5,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-02-15
1869,310,310,43,88.8,33.3,50.0,54.8,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-11-26
1870,310,310,2,71.3,66.7,50.0,59.7,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-02-24,2025-06-03,2025-07-21
1871,310,310,833,82.7,33.3,50.0,59.8,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2024-12-09,2025-03-03,2025-03-10
1872,310,310,476,71.2,0.0,75.0,46.1,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-10-22
1873,310,310,985,76.0,0.0,50.0,37.1,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-12-04
1874,310,310,850,64.9,0.0,50.0,31.4,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-08-18,2026-02-06,2025-04-19
1875,310,310,636,84.4,66.7,50.0,73.3,B+,completed,전반적으로 좋은 매칭입니다.,2025-05-19,2025-09-13,2025-07-16
1876,311,311,280,78.5,0.0,75.0,50.8,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-18
1877,311,311,252,83.6,50.0,75.0,72.2,B+,active,전반적으로 좋은 매칭입니다.,2025-08-21,,2025-11-25
1878,311,311,679,83.6,25.0,75.0,59.1,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-11-22
1879,311,311,330,88.0,50.0,50.0,65.0,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-02-15
1880,311,311,350,84.1,75.0,75.0,82.1,A,completed,안정적인 케어 서비스 제공이 예상됩니다.,2025-02-20,2025-06-30,2025-10-16
1881,311,311,216,84.8,25.0,50.0,53.7,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-01-26,,2024-12-18
1882,311,311,471,71.0,25.0,50.0,46.8,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-08-26,2025-12-24,2025-01-23
1883,312,312,128,78.5,75.0,50.0,66.9,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-10-24,2026-01-18,2025-11-16
1884,312,312,474,79.8,25.0,50.0,54.6,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-04-28,2025-07-16,2025-01-16
1885,312,312,380,55.6,50.0,75.0,55.4,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-05-25
1886,312,312,959,71.4,50.0,75.0,59.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-12-01
1887,313,313,215,87.6,50.0,75.0,67.2,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-03-19
1888,313,313,8,84.7,50.0,50.0,58.9,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-12-24
1889,313,313,201,80.1,25.0,75.0,59.2,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2024-12-24,2025-06-16,2025-10-24
1890,313,313,841,78.4,0.0,75.0,41.8,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-02-08
1891,313,313,654,91.7,0.0,75.0,54.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-18
1892,313,313,406,86.8,25.0,75.0,62.0,B,selected,기본적인 케어 역량을 갖추고 있습니다.,,,2024-12-14
1893,313,313,114,83.0,50.0,75.0,63.0,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-01-29,2025-05-03,2025-02-13
1894,313,313,891,78.1,50.0,100.0,76.7,B+,recommended,전반적으로 좋은 매칭입니다.,,,2024-12-17
1895,314,314,875,85.9,33.3,75.0,65.6,B,active,일부 조건에서 조율이 필요할 수 있습니다.,2025-04-03,,2025-09-25
1896,314,314,962,79.6,0.0,75.0,48.4,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-03-04,2025-08-07,2025-03-07
1897,314,314,331,84.1,0.0,75.0,45.4,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-04-25
1898,314,314,443,78.1,66.7,75.0,73.1,B+,recommended,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-11-24
1899,315,315,200,89.6,25.0,75.0,65.0,B,selected,기본적인 케어 역량을 갖추고 있습니다.,,,2024-12-08
1900,315,315,343,86.4,25.0,75.0,58.2,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-09-20,2025-12-22,2025-09-03
1901,315,315,84,94.2,50.0,75.0,73.0,B+,active,주요 질환에 대한 케어 경험이 있습니다.,2025-09-09,,2025-03-26
1902,315,315,902,81.1,75.0,75.0,76.5,B+,recommended,주요 질환에 대한 케어 경험이 있습니다.,,,2025-01-27
1903,315,315,586,86.9,75.0,75.0,82.1,A,completed,전문분야 일치도가 높고 케어 경험이 풍부합니다.,2025-05-10,2025-08-12,2025-10-02
1904,315,315,828,78.0,25.0,75.0,59.4,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-03-05
1905,315,315,26,88.2,0.0,20.0,38.8,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-09-21,2026-02-10,2025-01-10
1906,316,316,998,80.7,0.0,75.0,45.8,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-10-24
1907,316,316,63,75.1,0.0,50.0,41.6,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-04-14
1908,316,316,939,88.4,50.0,75.0,65.2,B,selected,적응 기간이 다소 필요할 수 있습니다.,,,2025-01-10
1909,316,316,35,91.8,25.0,75.0,60.2,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2024-12-15
1910,317,317,573,74.2,25.0,75.0,53.5,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-01-14
1911,317,317,54,76.8,75.0,75.0,78.2,B+,selected,주요 질환에 대한 케어 경험이 있습니다.,,,2025-01-24
1912,317,317,302,87.7,25.0,75.0,62.3,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2024-12-13,2025-01-14,2025-05-14
1913,317,317,871,86.4,25.0,75.0,62.8,B,cancelled,적응 기간이 다소 필요할 수 있습니다.,,,2025-10-06
1914,318,318,667,67.7,25.0,75.0,52.6,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-08-20
1915,318,318,961,65.0,0.0,75.0,37.6,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-01-26
1916,318,318,692,80.4,25.0,100.0,65.3,B,completed,적응 기간이 다소 필요할 수 있습니다.,2024-12-29,2025-03-18,2025-09-23
1917,318,318,802,74.3,25.0,75.0,53.3,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-02-24,2025-07-17,2025-07-25
1918,318,318,27,73.6,25.0,50.0,43.9,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-31
1919,318,318,465,84.1,50.0,75.0,67.5,B,selected,적응 기간이 다소 필요할 수 있습니다.,,,2024-11-05
1920,319,319,319,89.3,33.3,75.0,59.8,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-22
1921,319,319,598,68.5,33.3,75.0,54.5,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-04-23,,2025-03-06
1922,319,319,907,70.2,66.7,50.0,64.6,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-09-13
1923,319,319,555,83.6,0.0,50.0,37.3,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-02-13
